song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
2702,Hard (Chew Fu Granite Fix Radio Edit),Rihanna,10,1,8,9,0,17,11,10,0,3
2707,What Now (Firebeatz Radio Edit),Rihanna,4,3,2,6,3,8,5,3,4,0
2666,What Now (Guy Scheiman Dub),Rihanna,4,5,2,4,2,7,5,4,5,4
2724,You da One (Gregor Salto Amsterdam Dub),Rihanna,1,0,0,0,1,1,2,0,0,0
2685,You da One (Gregor Salto Amsterdam Club),Rihanna,1,0,0,0,1,1,2,0,0,0
2687,Where Have You Been? (Hector Fonseca Remix),Rihanna,2,2,1,4,1,7,5,2,1,1
2654,California King Bed (The Bimbo Jones Club),Rihanna,5,3,4,6,4,6,11,5,3,4
2674,California King Bed (DJ Chus & Abel Ramos Dub),Rihanna,1,2,0,1,2,1,4,1,2,1
2680,California King Bed (Bassjackers Dub),Rihanna,0,0,0,0,0,1,1,0,0,0
2713,You da One (Dave Audé Dub),Rihanna,1,0,0,0,1,2,2,0,1,0
2647,We Found Love (Chuckie Dub),Rihanna,3,1,1,2,3,3,5,1,1,2
2696,Disturbia (Craig C’s Disturbstramental Mix),Rihanna,0,0,0,0,0,0,0,0,0,1
2667,Disturbia (Jody den Broeder Bum Bum Dub),Rihanna,0,0,0,0,0,0,0,0,0,1
2676,Where Have You Been? (Hector Fonseca Dub),Rihanna,1,0,0,1,0,0,0,0,0,0
2684,California King Bed (The Bimbo Jones Dub),Rihanna,0,0,0,0,0,1,1,0,1,0
