song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
599,Backstabber,Eminem,22,14,18,33,14,45,45,18,12,26
596,Fly Away,Eminem,36,22,27,32,15,72,34,32,13,22
675,Stan (Live from the 43rd Annual Grammy Awards),Eminem,30,25,29,26,21,58,42,33,13,30
797,Bump Heads - DJ Green Lantern Version,Eminem,34,21,24,39,17,64,36,36,12,29
771,Without Me (A Cappella),Eminem,39,21,26,39,15,64,43,35,14,19
769,Verse 3,Eminem,17,9,9,18,10,25,20,13,7,8
762,If I Had (Radio Edit),Eminem,23,18,16,28,15,55,38,22,13,24
686,8 Mile: Maurice Grant vs B-Rabbit,Eminem,9,3,8,10,5,19,18,10,4,11
662,Hazardous Youth,Eminem,15,8,8,16,10,23,19,11,7,7
648,The Real Slim Shady (Clean),Eminem,20,17,20,23,11,44,33,18,9,16
614,Bump Heads (Ja Rule Diss),Eminem,34,19,23,39,17,61,37,38,11,29
795,Business (A Cappella),Eminem,21,19,19,24,15,34,36,19,8,22
679,Fubba U Cubba Cubba,Eminem,21,9,17,22,6,35,22,19,5,11
666,Anger Management,Eminem,16,9,11,10,13,26,30,10,6,15
592,Alfred (Outro),Eminem,3,4,2,4,2,6,9,2,4,4
595,Ricky Ticky Toc,Eminem,19,22,22,22,15,39,35,24,11,22
733,Ghost Stories,Eminem,23,11,23,28,8,50,25,27,12,9
678,8 Mile: Cheddar Bob Freestyle,Eminem,12,2,6,12,1,16,9,7,4,5
671,The People’s Champ (Intro),Eminem,12,7,6,9,6,16,15,7,2,13
663,Wanksta (Eminem’s Version),Eminem,9,11,11,12,5,25,16,8,6,11
652,8 Mile: D’Phuzion vs B-Rabbit,Eminem,11,5,8,7,5,17,15,7,4,8
655,8 Mile: Lily’s Lullaby,Eminem,2,2,2,2,0,7,3,2,0,1
619,Slim Shady (Intro),Eminem,2,4,5,7,3,11,7,7,3,5
586,Public Service Announcement 2000,Eminem,5,6,4,4,3,11,8,7,2,4
584,Remind Me (Intro),Eminem,4,0,2,3,0,3,2,1,0,2
636,Intro (Curtain Call),Eminem,2,0,1,4,0,3,2,3,0,0
691,Shady Narcotics,Eminem,6,4,5,5,1,11,5,0,0,5
590,Stepdad (Intro),Eminem,2,1,1,0,0,2,2,2,0,2
653,Thus Far (Interlude),Eminem,2,1,2,2,1,4,4,2,1,1
847,Encore II,Eminem,1,1,0,1,2,1,2,1,1,2
839,Basket Case Freestyle,Eminem,0,0,0,0,0,2,0,0,0,0
